city,feature,auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid
Avdiivka,s2__composite__b03__post_winter_baseline_max,0.8210827325582446,0.8210827325582446,higher=damaged,908631.5,2.2607161622518424e-27,0.49575673964586153,0.3018584688264054,12523
Avdiivka,s2__composite__b02__post_winter_baseline_max,0.8208007944870263,0.8208007944870263,higher=damaged,908319.5,2.508418949291651e-27,0.5006494368060251,0.29603101207772997,12523
Avdiivka,s2__composite__ndbi__prebattle_baseline_std,0.8205753343948181,0.8205753343948181,higher=damaged,908070.0,2.7257214160353745e-27,0.04994447844813078,0.029676504854788385,12523
Avdiivka,s2__composite__ndbi__winter_baseline_std,0.8205753343948181,0.8205753343948181,higher=damaged,908070.0,2.7257214160353745e-27,0.04994447844813078,0.029676504854788385,12523
Avdiivka,s2__composite__ndwi__prebattle_baseline_max,0.8173217509800059,0.8173217509800059,higher=damaged,904469.5,8.982114208428295e-27,-0.0788927798530903,-0.14494839446740287,12523
Avdiivka,s2__composite__ndwi__winter_baseline_max,0.8173217509800059,0.8173217509800059,higher=damaged,904469.5,8.982114208428295e-27,-0.0788927798530903,-0.14494839446740287,12523
Avdiivka,s2__composite__mndwi__post_winter_baseline_max,0.8164944615434664,0.8164944615434664,higher=damaged,903554.0,1.2140482118450264e-26,0.3568635102403298,0.07427366658192458,12523
Avdiivka,s2__composite__b08__post_winter_baseline_max,0.8162563503839598,0.8162563503839598,higher=damaged,903290.5,1.3238425088354783e-26,0.5466295152567746,0.3771966681740034,12523
Avdiivka,s2__composite__ndbi__prebattle_baseline_max,0.8067269339415485,0.8067269339415485,higher=damaged,892745.0,4.0163907007459838e-25,0.09901460677678331,0.03254092332259374,12523
Avdiivka,s2__composite__ndbi__winter_baseline_max,0.8067269339415485,0.8067269339415485,higher=damaged,892745.0,4.0163907007459838e-25,0.09901460677678331,0.03254092332259374,12523
Avdiivka,s2__composite__ndwi__post_winter_baseline_mean,0.8055793014080637,0.8055793014080637,higher=damaged,891475.0,6.016006232559505e-25,-0.06618792047309303,-0.12889374283959423,12523
Avdiivka,s2__composite__b12__prebattle_baseline_std,0.8016421085353136,0.8016421085353136,higher=damaged,887118.0,2.378994431974487e-24,0.011072742050859808,0.004913580615267978,12523
Avdiivka,s2__composite__b12__winter_baseline_std,0.8016421085353136,0.8016421085353136,higher=damaged,887118.0,2.378994431974487e-24,0.011072742050859808,0.004913580615267978,12523
Avdiivka,s2__composite__ndvi__post_winter_baseline_mean,0.20082304229251796,0.7991769577074821,lower=damaged,222236.0,5.576606986407179e-24,0.050550666597283384,0.1079978127450691,12523
Avdiivka,s2__composite__b05__post_winter_baseline_max,0.7916179449967738,0.7916179449967738,higher=damaged,876025.0,7.282395227548475e-23,0.4674098069748182,0.31628723610573034,12523
Avdiivka,s2__composite__b07__post_winter_baseline_max,0.7903053967645799,0.7903053967645799,higher=damaged,874572.5,1.130281131523474e-22,0.4734992877151189,0.3455132792161672,12523
Avdiivka,s2__composite__ndre__post_winter_baseline_mean,0.20987217000142777,0.7901278299985722,lower=damaged,232250.0,1.199358581044417e-22,0.01734813056405893,0.06994154672125892,12523
Avdiivka,s2__composite__b12__post_winter_baseline_std,0.7839586273953439,0.7839586273953439,higher=damaged,867549.0,9.213513018942309e-22,0.008681177386328847,0.004031221071668245,12523
Avdiivka,s2__composite__b11__post_winter_baseline_std,0.7825968303654532,0.7825968303654532,higher=damaged,866042.0,1.4367274134820487e-21,0.009155105960498256,0.004014781088155601,12523
Avdiivka,s2__composite__b8a__post_winter_baseline_max,0.7788638618648035,0.7788638618648035,higher=damaged,861911.0,4.804309036812002e-21,0.47181787785519375,0.35521291280475403,12523
Avdiivka,s2__composite__cire__post_winter_baseline_mean,0.23328477733217906,0.7667152226678209,lower=damaged,258159.0,2.1905639767737994e-19,0.03085791403019685,0.11559366701423192,12523
Avdiivka,s2__composite__cire__prebattle_baseline_std,0.7665335894873244,0.7665335894873244,higher=damaged,848266.0,2.3163833012187786e-19,0.03203600834963045,0.01965396215158291,12523
Avdiivka,s2__composite__cire__winter_baseline_std,0.7665335894873244,0.7665335894873244,higher=damaged,848266.0,2.3163833012187786e-19,0.03203600834963045,0.01965396215158291,12523
Avdiivka,s2__composite__mndwi__post_winter_baseline_mean,0.7640341000482547,0.7640341000482547,higher=damaged,845500.0,4.976707503531811e-19,0.2299909838084822,0.018893730960376626,12523
Avdiivka,s2__composite__b08__prebattle_baseline_std,0.759397483883444,0.759397483883444,higher=damaged,840369.0,2.0182004603319702e-18,0.02859801137594942,0.01719625984480134,12523
Avdiivka,s2__composite__b08__winter_baseline_std,0.759397483883444,0.759397483883444,higher=damaged,840369.0,2.0182004603319702e-18,0.02859801137594942,0.01719625984480134,12523
Avdiivka,s2__composite__b02__post_winter_baseline_mean,0.7564628880940806,0.7564628880940806,higher=damaged,837121.5,4.834604296520108e-18,0.3717119527574446,0.25853691709673887,12523
