feature,H_statistic,p_value,significant,n_groups
s2__composite__b02__prebattle_baseline__min,84.94798778030945,3.3840567663616373e-16,True,7
s2__composite__b8a__post_winter_baseline__mean,84.84624678643145,3.552335627593134e-16,True,7
s2__composite__ndre__prebattle_baseline__max_abs_delta,84.24259846893436,4.737392298913323e-16,True,7
s2__composite__ndre__winter_baseline__max_abs_delta,84.24259846893436,4.737392298913323e-16,True,7
s2__composite__b8a__winter_baseline__p50,83.29767074887414,7.43299216489552e-16,True,7
s2__composite__b8a__prebattle_baseline__p50,83.29767074887414,7.43299216489552e-16,True,7
s2__composite__b02__post_winter_baseline__min,80.88719433119489,2.3426456102384454e-15,True,7
s2__composite__b04__prebattle_baseline__min,80.04685663786508,3.4941200691514784e-15,True,7
s2__composite__b04__winter_baseline__min,80.04685663786508,3.4941200691514784e-15,True,7
s2__composite__b8a__prebattle_baseline__mean,79.21524393280785,5.188917308391286e-15,True,7
s2__composite__b8a__winter_baseline__mean,79.21524393280785,5.188917308391286e-15,True,7
s2__composite__b08__post_winter_baseline__max,77.69975513439945,1.06612943504682e-14,True,7
s2__composite__b07__post_winter_baseline__p10,77.20355788701625,1.349387367397914e-14,True,7
s2__composite__ndre__post_winter_baseline__max_abs_delta,76.39683219718208,1.9789201454397067e-14,True,7
s2__composite__cire__winter_baseline__std,76.306299716901,2.0657805179504953e-14,True,7
s2__composite__cire__prebattle_baseline__std,76.306299716901,2.0657805179504953e-14,True,7
s2__composite__b03__prebattle_baseline__p10,76.01206813240503,2.3752431368770853e-14,True,7
s2__composite__b03__winter_baseline__p10,76.01206813240503,2.3752431368770853e-14,True,7
s2__composite__b11__post_winter_baseline__min,75.8868110820669,2.520649589694802e-14,True,7
