file,notebook,model_id,experiment_id,variant_id,n_rows,n_damaged,TP,FN,FP,TN,id_col,group,recall,precision
nb10b_v3/oof_predictions/oof_B2_CCD_vh_persistence_faithful_bldg__20260507_234413_32b992.parquet,nb10b_v3,B2_CCD_vh_persistence_faithful_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B2_CCD_vh_persistence_faithful,38133,4600,9,4591,31,33502,point_id,points_v3plus,0.001956521739130435,0.225
nb10b_v3/oof_predictions/oof_B2_CCD_vv_Optuna__20260507_234413_32b992.parquet,nb10b_v3,B2_CCD_vv_Optuna,20260507_234413_32b992,unsupervised_ccd_optuna;pol=vv;k=-0.1495;z=-1.000;persistence=1;aggregation=building_max_vote,38294,4616,1366,3250,8385,25293,point_id,points_v3plus,0.2959272097053726,0.14008819608245307
nb10b_v3/oof_predictions/oof_B2_CCD_vv_Optuna_pixel__20260507_234413_32b992.parquet,nb10b_v3,B2_CCD_vv_Optuna_pixel,20260507_234413_32b992,unsupervised_ccd_optuna;pol=vv;k=-0.1495;z=-1.000;persistence=1;aggregation=pixel,42229,5499,1528,3971,9364,27366,point_id,points_v3plus,0.2778687034006183,0.14028644876973925
nb10b_v3/oof_predictions/oof_B2_CCD_vv_faithful__20260507_114807_32b992.parquet,nb10b_v3,B2_CCD_vv_faithful,20260507_114807_32b992,unsupervised_ccd;pol=vv;k=-0.05;z=-2.0;persistence=3;score=count_damage_months,42061,5485,1074,4411,6292,30284,point_id,points_v3plus,0.1958067456700091,0.14580505023079013
nb10b_v3/oof_predictions/oof_B2_CCD_vv_faithful__20260507_173529_32b992.parquet,nb10b_v3,B2_CCD_vv_faithful,20260507_173529_32b992,unsupervised_ccd;pol=vv;k=-0.05;z=-2.0;persistence=3;score=count_damage_months,42061,5485,1074,4411,6292,30284,point_id,points_v3plus,0.1958067456700091,0.14580505023079013
nb10b_v3/oof_predictions/oof_B2_CCD_vv_faithful__20260507_182029_32b992.parquet,nb10b_v3,B2_CCD_vv_faithful,20260507_182029_32b992,unsupervised_ccd;pol=vv;k=-0.05;z=-2.0;persistence=3;score=count_damage_months,42061,5485,1074,4411,6292,30284,point_id,points_v3plus,0.1958067456700091,0.14580505023079013
nb10b_v3/oof_predictions/oof_B2_CCD_vv_faithful__20260507_234413_32b992.parquet,nb10b_v3,B2_CCD_vv_faithful,20260507_234413_32b992,unsupervised_ccd;pol=vv;k=-0.05;z=-2.0;persistence=3;score=count_damage_months,42061,5485,1074,4411,6292,30284,point_id,points_v3plus,0.1958067456700091,0.14580505023079013
nb10b_v3/oof_predictions/oof_B2_CCD_vv_faithful_bldg__20260507_173529_32b992.parquet,nb10b_v3,B2_CCD_vv_faithful_bldg,20260507_173529_32b992,unsupervised;aggregation=building_max_vote;derived_from=B2_CCD_vv_faithful,38139,4603,952,3651,5585,27951,point_id,points_v3plus,0.20682163806213338,0.1456325531589414
nb10b_v3/oof_predictions/oof_B2_CCD_vv_faithful_bldg__20260507_182029_32b992.parquet,nb10b_v3,B2_CCD_vv_faithful_bldg,20260507_182029_32b992,unsupervised;aggregation=building_max_vote;derived_from=B2_CCD_vv_faithful,38139,4603,952,3651,5585,27951,point_id,points_v3plus,0.20682163806213338,0.1456325531589414
nb10b_v3/oof_predictions/oof_B2_CCD_vv_faithful_bldg__20260507_234413_32b992.parquet,nb10b_v3,B2_CCD_vv_faithful_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B2_CCD_vv_faithful,38139,4603,952,3651,5585,27951,point_id,points_v3plus,0.20682163806213338,0.1456325531589414
nb10b_v3/oof_predictions/oof_B2_CCD_vv_persistence_faithful__20260507_114807_32b992.parquet,nb10b_v3,B2_CCD_vv_persistence_faithful,20260507_114807_32b992,unsupervised_ccd;pol=vv;k=-0.05;z=-2.0;persistence=3;score=binary_persistence,42061,5485,8,5477,68,36508,point_id,points_v3plus,0.0014585232452142207,0.10526315789473684
nb10b_v3/oof_predictions/oof_B2_CCD_vv_persistence_faithful__20260507_173529_32b992.parquet,nb10b_v3,B2_CCD_vv_persistence_faithful,20260507_173529_32b992,unsupervised_ccd;pol=vv;k=-0.05;z=-2.0;persistence=3;score=binary_persistence,42061,5485,8,5477,68,36508,point_id,points_v3plus,0.0014585232452142207,0.10526315789473684
nb10b_v3/oof_predictions/oof_B2_CCD_vv_persistence_faithful__20260507_182029_32b992.parquet,nb10b_v3,B2_CCD_vv_persistence_faithful,20260507_182029_32b992,unsupervised_ccd;pol=vv;k=-0.05;z=-2.0;persistence=3;score=binary_persistence,42061,5485,8,5477,68,36508,point_id,points_v3plus,0.0014585232452142207,0.10526315789473684
nb10b_v3/oof_predictions/oof_B2_CCD_vv_persistence_faithful__20260507_234413_32b992.parquet,nb10b_v3,B2_CCD_vv_persistence_faithful,20260507_234413_32b992,unsupervised_ccd;pol=vv;k=-0.05;z=-2.0;persistence=3;score=binary_persistence,42061,5485,8,5477,68,36508,point_id,points_v3plus,0.0014585232452142207,0.10526315789473684
nb10b_v3/oof_predictions/oof_B2_CCD_vv_persistence_faithful_bldg__20260507_173529_32b992.parquet,nb10b_v3,B2_CCD_vv_persistence_faithful_bldg,20260507_173529_32b992,unsupervised;aggregation=building_max_vote;derived_from=B2_CCD_vv_persistence_faithful,38139,4603,14,4589,54,33482,point_id,points_v3plus,0.0030414946773843145,0.20588235294117646
nb10b_v3/oof_predictions/oof_B2_CCD_vv_persistence_faithful_bldg__20260507_182029_32b992.parquet,nb10b_v3,B2_CCD_vv_persistence_faithful_bldg,20260507_182029_32b992,unsupervised;aggregation=building_max_vote;derived_from=B2_CCD_vv_persistence_faithful,38139,4603,14,4589,54,33482,point_id,points_v3plus,0.0030414946773843145,0.20588235294117646
nb10b_v3/oof_predictions/oof_B2_CCD_vv_persistence_faithful_bldg__20260507_234413_32b992.parquet,nb10b_v3,B2_CCD_vv_persistence_faithful_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B2_CCD_vv_persistence_faithful,38139,4603,14,4589,54,33482,point_id,points_v3plus,0.0030414946773843145,0.20588235294117646
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VH_faithful__20260507_114807_32b992.parquet,nb10b_v3,B3a_LogRatio_VH_faithful,20260507_114807_32b992,unsupervised_logratio;pol=vh;direction=+I_ratio;mode=v3_single_pre_single_post;data_is_db=True,62151,8013,3995,4018,27081,27057,point_id,points_v3plus,0.4985648321477599,0.12855579868708972
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VH_faithful__20260507_182029_32b992.parquet,nb10b_v3,B3a_LogRatio_VH_faithful,20260507_182029_32b992,unsupervised_logratio;pol=vh;direction=+I_ratio;mode=v3_single_pre_single_post;data_is_db=True,62151,8013,3995,4018,27081,27057,point_id,points_v3plus,0.4985648321477599,0.12855579868708972
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VH_faithful__20260507_234413_32b992.parquet,nb10b_v3,B3a_LogRatio_VH_faithful,20260507_234413_32b992,unsupervised_logratio;pol=vh;direction=+I_ratio;mode=v3_single_pre_single_post;data_is_db=True,62151,8013,3995,4018,27081,27057,point_id,points_v3plus,0.4985648321477599,0.12855579868708972
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VH_faithful_bldg__20260507_182029_32b992.parquet,nb10b_v3,B3a_LogRatio_VH_faithful_bldg,20260507_182029_32b992,unsupervised;aggregation=building_max_vote;derived_from=B3a_LogRatio_VH_faithful,56562,6920,3526,3394,24756,24886,point_id,points_v3plus,0.5095375722543353,0.12467293685029347
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VH_faithful_bldg__20260507_234413_32b992.parquet,nb10b_v3,B3a_LogRatio_VH_faithful_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B3a_LogRatio_VH_faithful,56562,6920,3526,3394,24756,24886,point_id,points_v3plus,0.5095375722543353,0.12467293685029347
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VV+VH_faithful__20260507_114807_32b992.parquet,nb10b_v3,B3a_LogRatio_VV+VH_faithful,20260507_114807_32b992,unsupervised_logratio;pol=vv+vh;direction=|I_vv|+|I_vh|;mode=v3_single_pre_single_post,62151,8013,4005,4008,27071,27067,point_id,points_v3plus,0.4998128041931861,0.12887759042347793
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VV+VH_faithful__20260507_182029_32b992.parquet,nb10b_v3,B3a_LogRatio_VV+VH_faithful,20260507_182029_32b992,unsupervised_logratio;pol=vv+vh;direction=|I_vv|+|I_vh|;mode=v3_single_pre_single_post,62151,8013,4005,4008,27071,27067,point_id,points_v3plus,0.4998128041931861,0.12887759042347793
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VV+VH_faithful__20260507_234413_32b992.parquet,nb10b_v3,B3a_LogRatio_VV+VH_faithful,20260507_234413_32b992,unsupervised_logratio;pol=vv+vh;direction=|I_vv|+|I_vh|;mode=v3_single_pre_single_post,62151,8013,4005,4008,27071,27067,point_id,points_v3plus,0.4998128041931861,0.12887759042347793
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VV+VH_faithful_bldg__20260507_182029_32b992.parquet,nb10b_v3,B3a_LogRatio_VV+VH_faithful_bldg,20260507_182029_32b992,unsupervised;aggregation=building_max_vote;derived_from=B3a_LogRatio_VV+VH_faithful,56562,6920,3531,3389,24751,24891,point_id,points_v3plus,0.5102601156069364,0.12484972774202673
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VV+VH_faithful_bldg__20260507_234413_32b992.parquet,nb10b_v3,B3a_LogRatio_VV+VH_faithful_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B3a_LogRatio_VV+VH_faithful,56562,6920,3531,3389,24751,24891,point_id,points_v3plus,0.5102601156069364,0.12484972774202673
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VV_faithful__20260507_114807_32b992.parquet,nb10b_v3,B3a_LogRatio_VV_faithful,20260507_114807_32b992,unsupervised_logratio;pol=vv;direction=|I_ratio|;mode=v3_single_pre_single_post;data_is_db=True,62151,8013,4024,3989,27052,27086,point_id,points_v3plus,0.5021839510794959,0.12948899472261552
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VV_faithful__20260507_182029_32b992.parquet,nb10b_v3,B3a_LogRatio_VV_faithful,20260507_182029_32b992,unsupervised_logratio;pol=vv;direction=|I_ratio|;mode=v3_single_pre_single_post;data_is_db=True,62151,8013,4024,3989,27052,27086,point_id,points_v3plus,0.5021839510794959,0.12948899472261552
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VV_faithful__20260507_234413_32b992.parquet,nb10b_v3,B3a_LogRatio_VV_faithful,20260507_234413_32b992,unsupervised_logratio;pol=vv;direction=|I_ratio|;mode=v3_single_pre_single_post;data_is_db=True,62151,8013,4024,3989,27052,27086,point_id,points_v3plus,0.5021839510794959,0.12948899472261552
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VV_faithful_bldg__20260507_182029_32b992.parquet,nb10b_v3,B3a_LogRatio_VV_faithful_bldg,20260507_182029_32b992,unsupervised;aggregation=building_max_vote;derived_from=B3a_LogRatio_VV_faithful,56562,6920,3548,3372,24734,24908,point_id,points_v3plus,0.5127167630057804,0.1254508167739198
nb10b_v3/oof_predictions/oof_B3a_LogRatio_VV_faithful_bldg__20260507_234413_32b992.parquet,nb10b_v3,B3a_LogRatio_VV_faithful_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B3a_LogRatio_VV_faithful,56562,6920,3548,3372,24734,24908,point_id,points_v3plus,0.5127167630057804,0.1254508167739198
nb10b_v3/oof_predictions/oof_B5_UISEM_ExtraTrees_Optuna__20260507_234413_32b992.parquet,nb10b_v3,B5_UISEM_ExtraTrees_Optuna,20260507_234413_32b992,,62043,8080,3961,4119,13535,40428,point_id,points_v3plus,0.4902227722772277,0.22639460448102425
nb10b_v3/oof_predictions/oof_B5_UISEM_ExtraTrees_Optuna_bldg__20260507_234413_32b992.parquet,nb10b_v3,B5_UISEM_ExtraTrees_Optuna_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B5_UISEM_ExtraTrees_Optuna,56090,6862,5144,1718,22902,26326,point_id,points_v3plus,0.7496356747303993,0.18341296441560292
nb10b_v3/oof_predictions/oof_B5_UISEM_LightGBM_Optuna__20260507_234413_32b992.parquet,nb10b_v3,B5_UISEM_LightGBM_Optuna,20260507_234413_32b992,,62043,8080,2702,5378,7817,46146,point_id,points_v3plus,0.3344059405940594,0.2568685236239186
nb10b_v3/oof_predictions/oof_B5_UISEM_LightGBM_Optuna_bldg__20260507_234413_32b992.parquet,nb10b_v3,B5_UISEM_LightGBM_Optuna_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B5_UISEM_LightGBM_Optuna,56090,6862,5052,1810,22994,26234,point_id,points_v3plus,0.7362285048090935,0.1801326392355416
nb10b_v3/oof_predictions/oof_B5_UISEM_Model2_full_F8__20260507_234413_32b992.parquet,nb10b_v3,B5_UISEM_Model2_full_F8,20260507_234413_32b992,,62043,8080,184,7896,353,53610,point_id,points_v3plus,0.02277227722772277,0.3426443202979516
nb10b_v3/oof_predictions/oof_B5_UISEM_Model2_full_F8_bldg__20260507_234413_32b992.parquet,nb10b_v3,B5_UISEM_Model2_full_F8_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B5_UISEM_Model2_full_F8,56090,6862,4837,2025,23209,26019,point_id,points_v3plus,0.7048965316234334,0.1724666619125722
nb10b_v3/oof_predictions/oof_B5_UISEM_RF_Optuna__20260507_234413_32b992.parquet,nb10b_v3,B5_UISEM_RF_Optuna,20260507_234413_32b992,,62043,8080,3804,4276,12477,41486,point_id,points_v3plus,0.47079207920792077,0.23364658190528836
nb10b_v3/oof_predictions/oof_B5_UISEM_RF_Optuna_bldg__20260507_234413_32b992.parquet,nb10b_v3,B5_UISEM_RF_Optuna_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B5_UISEM_RF_Optuna,56090,6862,5103,1759,22943,26285,point_id,points_v3plus,0.7436607403089478,0.18195108036796692
nb10b_v3/oof_predictions/oof_B5_UISEM_Tuned_Voting__20260507_234413_32b992.parquet,nb10b_v3,B5_UISEM_Tuned_Voting,20260507_234413_32b992,,62043,8080,558,7522,1094,52869,point_id,points_v3plus,0.06905940594059407,0.33777239709443097
nb10b_v3/oof_predictions/oof_B5_UISEM_Tuned_Voting_bldg__20260507_234413_32b992.parquet,nb10b_v3,B5_UISEM_Tuned_Voting_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B5_UISEM_Tuned_Voting,56090,6862,5073,1789,22973,26255,point_id,points_v3plus,0.7392888370737394,0.1808814091135991
nb10b_v3/oof_predictions/oof_B5_UISEM_XGBoost_Optuna__20260507_234413_32b992.parquet,nb10b_v3,B5_UISEM_XGBoost_Optuna,20260507_234413_32b992,,62043,8080,131,7949,192,53771,point_id,points_v3plus,0.016212871287128713,0.4055727554179567
nb10b_v3/oof_predictions/oof_B5_UISEM_XGBoost_Optuna_bldg__20260507_234413_32b992.parquet,nb10b_v3,B5_UISEM_XGBoost_Optuna_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B5_UISEM_XGBoost_Optuna,56090,6862,5013,1849,23033,26195,point_id,points_v3plus,0.7305450306033227,0.17874206660486344
nb10b_v3/oof_predictions/oof_B5_sub_GB_full_F8__20260507_234413_32b992.parquet,nb10b_v3,B5_sub_GB_full_F8,20260507_234413_32b992,,62043,8080,95,7985,141,53822,point_id,points_v3plus,0.011757425742574257,0.4025423728813559
nb10b_v3/oof_predictions/oof_B5_sub_GB_full_F8_bldg__20260507_234413_32b992.parquet,nb10b_v3,B5_sub_GB_full_F8_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B5_sub_GB_full_F8,56090,6862,4740,2122,23306,25922,point_id,points_v3plus,0.6907607111629263,0.16900805819011624
nb10b_v3/oof_predictions/oof_B5_sub_RF_full_F8__20260507_234413_32b992.parquet,nb10b_v3,B5_sub_RF_full_F8,20260507_234413_32b992,,62043,8080,98,7982,167,53796,point_id,points_v3plus,0.012128712871287129,0.36981132075471695
nb10b_v3/oof_predictions/oof_B5_sub_RF_full_F8_bldg__20260507_234413_32b992.parquet,nb10b_v3,B5_sub_RF_full_F8_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B5_sub_RF_full_F8,56090,6862,5024,1838,23022,26206,point_id,points_v3plus,0.7321480617895657,0.17913427939813165
nb10b_v3/oof_predictions/oof_B5_sub_XGB_full_F8__20260507_234413_32b992.parquet,nb10b_v3,B5_sub_XGB_full_F8,20260507_234413_32b992,,62043,8080,1027,7053,3290,50673,point_id,points_v3plus,0.1271039603960396,0.23789668751447765
nb10b_v3/oof_predictions/oof_B5_sub_XGB_full_F8_bldg__20260507_234413_32b992.parquet,nb10b_v3,B5_sub_XGB_full_F8_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B5_sub_XGB_full_F8,56090,6862,4475,2387,23571,25657,point_id,points_v3plus,0.6521422325852522,0.15955929544320047
nb10b_v3/oof_predictions/oof_B6_UISEM_Model1_full_F8__20260507_234413_32b992.parquet,nb10b_v3,B6_UISEM_Model1_full_F8,20260507_234413_32b992,,62043,8080,145,7935,269,53694,point_id,points_v3plus,0.017945544554455444,0.3502415458937198
nb10b_v3/oof_predictions/oof_B6_UISEM_Model1_full_F8_bldg__20260507_234413_32b992.parquet,nb10b_v3,B6_UISEM_Model1_full_F8_bldg,20260507_234413_32b992,unsupervised;aggregation=building_max_vote;derived_from=B6_UISEM_Model1_full_F8,56090,6862,4941,1921,23105,26123,point_id,points_v3plus,0.7200524628388225,0.17617485559438065
nb09d_dl_experiments/oof_predictions/oof_D10_card_post__20260425_003055_213609.parquet,nb09d_dl_experiments,D10_card_post,20260425_003055_213609,unet_modality_ablation;config=card_post;channels=2;modality=card,15,0,0,0,0,15,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_card_post__20260507_234402_213609.parquet,nb09d_dl_experiments,D10_card_post,20260507_234402_213609,unet_modality_ablation;config=card_post;channels=2;modality=card,15,0,0,0,0,15,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_card_post__20260508_065830_213609.parquet,nb09d_dl_experiments,D10_card_post,20260508_065830_213609,unet_modality_ablation;config=card_post;channels=2;modality=card,15,0,0,0,0,15,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_card_post__20260508_085726_213609.parquet,nb09d_dl_experiments,D10_card_post,20260508_085726_213609,unet_modality_ablation;config=card_post;channels=2;modality=card,662,0,0,0,0,662,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_card_post__20260621_171647_213609.parquet,nb09d_dl_experiments,D10_card_post,20260621_171647_213609,unet_modality_ablation;config=card_post;channels=2;modality=card,15,0,0,0,0,15,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_card_post__20260621_232712_213609.parquet,nb09d_dl_experiments,D10_card_post,20260621_232712_213609,unet_modality_ablation;config=card_post;channels=2;modality=card,662,0,0,0,0,662,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_card_post__20260621_232730_213609.parquet,nb09d_dl_experiments,D10_card_post,20260621_232730_213609,unet_modality_ablation;config=card_post;channels=2;modality=card,15,0,0,0,0,15,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_card_prepost__20260425_003055_213609.parquet,nb09d_dl_experiments,D10_card_prepost,20260425_003055_213609,unet_modality_ablation;config=card_prepost;channels=4;modality=card,15,0,0,0,2,13,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_card_prepost__20260507_234402_213609.parquet,nb09d_dl_experiments,D10_card_prepost,20260507_234402_213609,unet_modality_ablation;config=card_prepost;channels=4;modality=card,15,0,0,0,1,14,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_card_prepost__20260508_065830_213609.parquet,nb09d_dl_experiments,D10_card_prepost,20260508_065830_213609,unet_modality_ablation;config=card_prepost;channels=4;modality=card,15,0,0,0,3,12,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_card_prepost__20260508_085726_213609.parquet,nb09d_dl_experiments,D10_card_prepost,20260508_085726_213609,unet_modality_ablation;config=card_prepost;channels=4;modality=card,662,0,0,0,1,661,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_card_prepost__20260621_171647_213609.parquet,nb09d_dl_experiments,D10_card_prepost,20260621_171647_213609,unet_modality_ablation;config=card_prepost;channels=4;modality=card,15,0,0,0,4,11,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_card_prepost__20260621_232712_213609.parquet,nb09d_dl_experiments,D10_card_prepost,20260621_232712_213609,unet_modality_ablation;config=card_prepost;channels=4;modality=card,662,0,0,0,0,662,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_card_prepost__20260621_232730_213609.parquet,nb09d_dl_experiments,D10_card_prepost,20260621_232730_213609,unet_modality_ablation;config=card_prepost;channels=4;modality=card,15,0,0,0,1,14,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_post__20260425_003055_213609.parquet,nb09d_dl_experiments,D10_fusion_post,20260425_003055_213609,unet_modality_ablation;config=fusion_post;channels=5;modality=fusion,15,0,0,0,1,14,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_post__20260507_234402_213609.parquet,nb09d_dl_experiments,D10_fusion_post,20260507_234402_213609,unet_modality_ablation;config=fusion_post;channels=5;modality=fusion,15,0,0,0,1,14,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_post__20260508_065830_213609.parquet,nb09d_dl_experiments,D10_fusion_post,20260508_065830_213609,unet_modality_ablation;config=fusion_post;channels=5;modality=fusion,15,0,0,0,0,15,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_post__20260508_085726_213609.parquet,nb09d_dl_experiments,D10_fusion_post,20260508_085726_213609,unet_modality_ablation;config=fusion_post;channels=5;modality=fusion,662,0,0,0,0,662,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_post__20260621_171647_213609.parquet,nb09d_dl_experiments,D10_fusion_post,20260621_171647_213609,unet_modality_ablation;config=fusion_post;channels=5;modality=fusion,15,0,0,0,2,13,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_post__20260621_232712_213609.parquet,nb09d_dl_experiments,D10_fusion_post,20260621_232712_213609,unet_modality_ablation;config=fusion_post;channels=5;modality=fusion,662,0,0,0,0,662,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_post__20260621_232730_213609.parquet,nb09d_dl_experiments,D10_fusion_post,20260621_232730_213609,unet_modality_ablation;config=fusion_post;channels=5;modality=fusion,15,0,0,0,3,12,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_prepost__20260425_003055_213609.parquet,nb09d_dl_experiments,D10_fusion_prepost,20260425_003055_213609,unet_modality_ablation;config=fusion_prepost;channels=10;modality=fusion,15,0,0,0,3,12,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_prepost__20260507_234402_213609.parquet,nb09d_dl_experiments,D10_fusion_prepost,20260507_234402_213609,unet_modality_ablation;config=fusion_prepost;channels=10;modality=fusion,15,0,0,0,2,13,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_prepost__20260508_085726_213609.parquet,nb09d_dl_experiments,D10_fusion_prepost,20260508_085726_213609,unet_modality_ablation;config=fusion_prepost;channels=10;modality=fusion,662,0,0,0,0,662,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_prepost__20260621_171647_213609.parquet,nb09d_dl_experiments,D10_fusion_prepost,20260621_171647_213609,unet_modality_ablation;config=fusion_prepost;channels=10;modality=fusion,15,0,0,0,5,10,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_prepost__20260621_232712_213609.parquet,nb09d_dl_experiments,D10_fusion_prepost,20260621_232712_213609,unet_modality_ablation;config=fusion_prepost;channels=10;modality=fusion,662,0,0,0,0,662,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_fusion_prepost__20260621_232730_213609.parquet,nb09d_dl_experiments,D10_fusion_prepost,20260621_232730_213609,unet_modality_ablation;config=fusion_prepost;channels=10;modality=fusion,15,0,0,0,4,11,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_ms_post_rgb__20260425_003055_213609.parquet,nb09d_dl_experiments,D10_ms_post_rgb,20260425_003055_213609,unet_modality_ablation;config=ms_post_rgb;channels=3;modality=ms,15,0,0,0,0,15,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_ms_post_rgb__20260507_234402_213609.parquet,nb09d_dl_experiments,D10_ms_post_rgb,20260507_234402_213609,unet_modality_ablation;config=ms_post_rgb;channels=3;modality=ms,15,0,0,0,1,14,building_id,buildings_v2,,0.0
nb09d_dl_experiments/oof_predictions/oof_D10_ms_post_rgb__20260508_065830_213609.parquet,nb09d_dl_experiments,D10_ms_post_rgb,20260508_065830_213609,unet_modality_ablation;config=ms_post_rgb;channels=3;modality=ms,15,0,0,0,0,15,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_ms_post_rgb__20260508_085726_213609.parquet,nb09d_dl_experiments,D10_ms_post_rgb,20260508_085726_213609,unet_modality_ablation;config=ms_post_rgb;channels=3;modality=ms,662,0,0,0,0,662,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_ms_post_rgb__20260621_171647_213609.parquet,nb09d_dl_experiments,D10_ms_post_rgb,20260621_171647_213609,unet_modality_ablation;config=ms_post_rgb;channels=3;modality=ms,15,0,0,0,0,15,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_ms_post_rgb__20260621_232712_213609.parquet,nb09d_dl_experiments,D10_ms_post_rgb,20260621_232712_213609,unet_modality_ablation;config=ms_post_rgb;channels=3;modality=ms,662,0,0,0,0,662,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_ms_post_rgb__20260621_232730_213609.parquet,nb09d_dl_experiments,D10_ms_post_rgb,20260621_232730_213609,unet_modality_ablation;config=ms_post_rgb;channels=3;modality=ms,15,0,0,0,0,15,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_ms_prepost__20260425_003055_213609.parquet,nb09d_dl_experiments,D10_ms_prepost,20260425_003055_213609,unet_modality_ablation;config=ms_prepost;channels=6;modality=ms,15,0,0,0,0,15,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_ms_prepost__20260507_234402_213609.parquet,nb09d_dl_experiments,D10_ms_prepost,20260507_234402_213609,unet_modality_ablation;config=ms_prepost;channels=6;modality=ms,15,0,0,0,0,15,building_id,buildings_v2,,
nb09d_dl_experiments/oof_predictions/oof_D10_ms_prepost__20260508_065830_213609.parquet,nb09d_dl_experiments,D10_ms_prepost,20260508_065830_213609,unet_modality_ablation;config=ms_prepost;channels=6;modality=ms,15,0,0,0,1,14,building_id,buildings_v2,,0.0
